,Unnamed: 0,datetime,sensor_val,Air_Temp,Solar_radiation,humidity,Precipitation Intensity mm/h,Total Precipitation Millimeters,TAN,Nitrite,Nitrate,Water_temp,pH,takeout_kg,biomass_kg,ideal_biomass_kg,biomass_kg_1day,biomass_kg_3day,biomass_kg_day
2921,2921,2021-12-12 00:51:50,33510,22.8,1,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.04,60.43,0.0,0.0,0
2922,2922,2021-12-12 01:06:53,27664,22.8,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.07,60.47,0.0,0.0,0
2923,2923,2021-12-12 01:21:55,28590,22.7,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.08,60.48,0.0,0.0,0
2924,2924,2021-12-12 01:36:57,31078,22.5,1,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.1,60.5,0.0,0.0,0
2925,2925,2021-12-12 01:51:59,31160,22.4,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.13,60.53,0.0,0.0,0
2926,2926,2021-12-12 02:07:01,31343,22.3,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.14,60.54,0.0,0.0,0
2927,2927,2021-12-12 02:22:04,26989,22.2,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.16,60.56,0.0,0.0,0
2928,2928,2021-12-12 02:37:07,30227,22.1,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.16,60.56,0.0,0.0,0
2929,2929,2021-12-12 02:52:10,32823,21.8,1,90,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.18,60.58,0.0,0.0,0
2930,2930,2021-12-12 03:07:13,27543,21.5,1,90,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.21,60.61,0.0,0.0,0
2931,2931,2021-12-12 03:22:16,29327,21.4,1,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.24,60.64,0.0,0.0,0
2932,2932,2021-12-12 03:37:19,34157,21.4,0,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.27,60.67,0.0,0.0,0
2933,2933,2021-12-12 03:52:22,31729,21.4,0,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.28,60.68,0.0,0.0,0
2934,2934,2021-12-12 04:07:25,28297,21.3,0,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.28,60.68,0.0,0.0,0
2935,2935,2021-12-12 04:22:28,31565,21.3,0,92,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.29,60.68,0.0,0.0,0
2936,2936,2021-12-12 04:37:31,28792,21.3,0,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.29,60.69,0.0,0.0,0
2937,2937,2021-12-12 04:52:34,29598,21.1,0,92,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.29,60.69,0.0,0.0,0
2938,2938,2021-12-12 05:07:37,29631,20.9,0,92,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.3,60.69,0.0,0.0,0
2939,2939,2021-12-12 05:22:40,33903,20.8,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.3,60.7,0.0,0.0,0
2940,2940,2021-12-12 05:37:43,29452,20.8,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.3,60.7,0.0,0.0,0
2941,2941,2021-12-12 05:52:46,25966,20.7,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.31,60.71,0.0,0.0,0
2942,2942,2021-12-12 06:07:49,30800,20.5,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.31,60.71,0.0,0.0,0
2943,2943,2021-12-12 06:22:52,28992,20.4,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.32,60.71,0.0,0.0,0
2944,2944,2021-12-12 06:37:55,29402,20.4,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.32,60.72,0.0,0.0,0
2945,2945,2021-12-12 06:52:58,33984,20.4,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.32,60.72,0.0,0.0,0
2946,2946,2021-12-12 07:08:02,27525,20.4,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.33,60.72,0.0,0.0,0
2947,2947,2021-12-12 07:23:05,32073,20.2,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.33,60.73,0.0,0.0,0
2948,2948,2021-12-12 07:38:08,31207,20.0,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.33,60.73,0.0,0.0,0
2949,2949,2021-12-12 07:53:11,34650,20.0,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.34,60.74,0.0,0.0,0
2950,2950,2021-12-12 08:08:14,29031,19.9,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.34,60.74,0.0,0.0,0
2951,2951,2021-12-12 08:23:17,32015,19.8,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.35,60.74,0.0,0.0,0
2952,2952,2021-12-12 08:38:20,29950,19.8,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.35,60.75,0.0,0.0,0
2953,2953,2021-12-12 08:53:23,30442,19.9,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.35,60.75,0.0,0.0,0
2954,2954,2021-12-12 09:08:26,33444,19.9,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.36,60.75,0.0,0.0,0
2955,2955,2021-12-12 09:23:29,26498,19.7,0,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.36,60.76,0.0,0.0,0
2956,2956,2021-12-12 09:38:32,26411,19.8,0,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.36,60.76,0.0,0.0,0
2957,2957,2021-12-12 09:53:35,32112,19.7,0,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.38,60.77,0.0,0.0,0
2958,2958,2021-12-12 10:08:38,30490,19.6,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.38,60.78,60.38,60.38,0
2959,2959,2021-12-12 10:23:41,30227,19.3,0,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.39,60.79,0.0,0.0,0
2960,2960,2021-12-12 10:38:44,28072,19.0,0,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.4,60.79,0.0,0.0,0
2961,2961,2021-12-12 10:53:47,34097,19.0,1,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.42,60.82,0.0,0.0,0
2962,2962,2021-12-12 11:08:50,27458,19.0,1,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.45,60.85,0.0,0.0,0
2963,2963,2021-12-12 11:23:53,32678,19.0,6,94,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.48,60.88,0.0,0.0,0
2964,2964,2021-12-12 11:38:56,33602,19.0,19,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.51,60.91,0.0,0.0,0
2965,2965,2021-12-12 11:53:59,31108,19.0,54,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.54,60.94,0.0,0.0,0
2966,2966,2021-12-12 12:09:02,30997,19.4,142,96,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.57,60.97,0.0,0.0,0
2967,2967,2021-12-12 12:24:05,31375,20.0,230,95,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.61,61.01,0.0,0.0,0
2968,2968,2021-12-12 12:39:08,31135,20.9,238,93,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.66,61.06,0.0,0.0,0
2969,2969,2021-12-12 12:54:11,33332,21.9,225,91,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.7,61.1,0.0,0.0,0
2970,2970,2021-12-12 13:09:14,30312,22.7,231,87,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.75,61.15,0.0,0.0,0
2971,2971,2021-12-12 13:24:17,32020,23.5,278,85,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.79,61.19,0.0,0.0,0
2972,2972,2021-12-12 13:39:20,29252,24.2,322,83,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.84,61.24,0.0,0.0,0
2973,2973,2021-12-12 13:54:23,38058,24.9,385,82,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.89,61.29,0.0,0.0,0
2974,2974,2021-12-12 14:09:26,30661,25.5,433,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,60.94,61.34,0.0,0.0,0
2975,2975,2021-12-12 14:24:29,27679,26.1,469,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.0,61.39,0.0,0.0,0
2976,2976,2021-12-12 14:39:32,30153,26.5,512,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.05,61.45,0.0,0.0,0
2977,2977,2021-12-12 14:59:36,27197,26.8,546,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.11,61.5,0.0,0.0,0
2978,2978,2021-12-12 15:14:39,29460,26.6,583,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.16,61.56,0.0,0.0,0
2979,2979,2021-12-12 15:29:42,32925,26.7,517,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.22,61.62,0.0,0.0,0
2980,2980,2021-12-12 15:44:45,32656,27.3,643,75,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.27,61.67,0.0,0.0,0
2981,2981,2021-12-12 15:59:48,35727,27.5,677,75,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.33,61.73,0.0,0.0,0
2982,2982,2021-12-12 16:14:51,27174,27.6,324,77,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.39,61.79,0.0,0.0,0
2983,2983,2021-12-12 16:29:54,34749,27.1,700,76,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.43,61.83,0.0,0.0,0
2984,2984,2021-12-12 16:44:57,26983,27.7,720,75,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.49,61.89,0.0,0.0,0
2985,2985,2021-12-12 17:00:00,30939,27.4,684,76,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.55,61.95,0.0,0.0,0
2986,2986,2021-12-12 17:15:03,29360,27.0,603,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.61,62.0,0.0,0.0,0
2987,2987,2021-12-12 17:30:06,32762,26.6,562,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.66,62.06,0.0,0.0,0
2988,2988,2021-12-12 17:45:09,34345,26.4,565,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.72,62.12,0.0,0.0,0
2989,2989,2021-12-12 18:00:12,30764,26.3,513,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.77,62.17,0.0,0.0,0
2990,2990,2021-12-12 18:15:15,31319,26.1,514,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.83,62.23,0.0,0.0,0
2991,2991,2021-12-12 18:30:18,29469,26.1,521,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.88,62.28,0.0,0.0,0
2992,2992,2021-12-12 18:45:21,29187,26.1,457,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.94,62.33,0.0,0.0,0
2993,2993,2021-12-12 19:00:24,32889,25.9,431,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,61.99,62.39,0.0,0.0,0
2994,2994,2021-12-12 19:15:27,31356,25.8,408,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.04,62.44,0.0,0.0,0
2995,2995,2021-12-12 19:30:30,33821,25.9,374,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.09,62.49,0.0,0.0,0
2996,2996,2021-12-12 19:45:33,28862,25.9,341,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.14,62.54,0.0,0.0,0
2997,2997,2021-12-12 20:00:36,30172,26.1,288,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.19,62.58,0.0,0.0,0
2998,2998,2021-12-12 20:15:39,29893,26.1,247,78,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.23,62.63,0.0,0.0,0
2999,2999,2021-12-12 20:30:42,33970,25.8,196,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.28,62.67,0.0,0.0,0
3000,3000,2021-12-12 20:45:45,34898,25.6,151,79,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.32,62.71,0.0,0.0,0
3001,3001,2021-12-12 21:00:48,28043,25.5,104,80,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.35,62.75,0.0,0.0,0
3002,3002,2021-12-12 21:15:51,25837,25.2,53,81,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.39,62.79,0.0,0.0,0
3003,3003,2021-12-12 21:35:55,28794,24.6,21,83,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.42,62.82,0.0,0.0,0
3004,3004,2021-12-12 21:50:58,35424,24.3,6,86,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.45,62.85,0.0,0.0,0
3005,3005,2021-12-12 22:06:02,28709,24.0,1,86,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.48,62.88,0.0,0.0,0
3006,3006,2021-12-12 22:21:05,28331,23.8,0,86,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.51,62.9,0.0,0.0,0
3007,3007,2021-12-12 22:36:08,31438,23.6,0,87,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.52,62.91,0.0,0.0,0
3008,3008,2021-12-12 22:51:11,29452,23.6,0,89,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.53,62.93,0.0,0.0,0
3009,3009,2021-12-12 23:06:14,29927,23.6,0,88,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.55,62.95,0.0,0.0,0
3010,3010,2021-12-12 23:21:17,33429,23.6,0,88,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.55,62.95,0.0,0.0,0
3011,3011,2021-12-12 23:36:20,29805,23.3,1,88,0.0,0.0,0.0,0.113,8.6,20.6,8.13,0.0,62.56,62.96,0.0,0.0,0
3012,3012,2021-12-12 23:51:23,26498,23.0,0,88,0.0,0.0,0.0,0.113,8.6,21.3,8.13,0.0,62.59,62.99,0.0,0.0,0
3013,3013,2021-12-13 00:06:26,32817,22.6,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.59,62.99,0.0,0.0,0
3014,3014,2021-12-13 00:21:29,36228,22.6,1,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.61,63.0,0.0,0.0,0
3015,3015,2021-12-13 00:36:32,32465,22.8,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.63,63.03,0.0,0.0,0
3016,3016,2021-12-13 00:51:35,28206,22.7,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.64,63.03,0.0,0.0,0
3017,3017,2021-12-13 01:06:38,30178,23.0,0,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.64,63.04,0.0,0.0,0
3018,3018,2021-12-13 01:21:41,27527,23.2,0,91,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.64,63.04,0.0,0.0,0
3019,3019,2021-12-13 01:36:44,32893,23.3,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.65,63.04,0.0,0.0,0
3020,3020,2021-12-13 01:51:47,34028,23.3,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.65,63.05,0.0,0.0,0
3021,3021,2021-12-13 02:06:50,33326,23.3,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.65,63.05,0.0,0.0,0
3022,3022,2021-12-13 02:21:53,30799,23.4,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.65,63.05,0.0,0.0,0
3023,3023,2021-12-13 02:36:56,32068,23.3,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.66,63.05,0.0,0.0,0
3024,3024,2021-12-13 02:51:59,30479,23.3,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.66,63.06,0.0,0.0,0
3025,3025,2021-12-13 03:07:02,28831,23.2,0,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.66,63.06,0.0,0.0,0
3026,3026,2021-12-13 03:22:05,36493,23.2,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.68,63.07,0.0,0.0,0
3027,3027,2021-12-13 03:37:08,31955,23.1,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.68,63.08,0.0,0.0,0
3028,3028,2021-12-13 03:52:11,29507,23.1,0,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.69,63.09,0.0,0.0,0
3029,3029,2021-12-13 04:07:14,31900,22.9,0,91,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.69,63.09,0.0,0.0,0
3030,3030,2021-12-13 04:22:17,34650,22.8,0,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.7,63.09,0.0,0.0,0
3031,3031,2021-12-13 04:37:20,29055,22.7,0,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.7,63.1,0.0,0.0,0
3032,3032,2021-12-13 04:52:23,27554,22.6,0,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.7,63.1,0.0,0.0,0
3033,3033,2021-12-13 05:07:26,34674,22.5,0,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.71,63.1,0.0,0.0,0
3034,3034,2021-12-13 05:22:29,34903,22.2,0,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.71,63.11,0.0,0.0,0
3035,3035,2021-12-13 05:37:32,31287,22.0,0,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.71,63.11,0.0,0.0,0
3036,3036,2021-12-13 05:52:35,25426,21.7,0,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.71,63.11,0.0,0.0,0
3037,3037,2021-12-13 06:07:38,29135,21.5,0,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.72,63.11,0.0,0.0,0
3038,3038,2021-12-13 06:22:42,31728,21.3,0,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.72,63.12,0.0,0.0,0
3039,3039,2021-12-13 06:37:45,32882,21.2,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.72,63.12,0.0,0.0,0
3040,3040,2021-12-13 06:52:48,30034,21.1,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.73,63.12,0.0,0.0,0
3041,3041,2021-12-13 07:07:51,30661,21.0,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.73,63.13,0.0,0.0,0
3042,3042,2021-12-13 07:22:54,30906,20.9,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.73,63.13,0.0,0.0,0
3043,3043,2021-12-13 07:37:57,34839,20.8,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.74,63.13,0.0,0.0,0
3044,3044,2021-12-13 07:53:00,30083,20.7,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.74,63.14,0.0,0.0,0
3045,3045,2021-12-13 08:08:03,31205,20.7,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.74,63.14,0.0,0.0,0
3046,3046,2021-12-13 08:23:07,30608,20.6,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.75,63.14,0.0,0.0,0
3047,3047,2021-12-13 08:38:10,33336,20.6,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.75,63.15,0.0,0.0,0
3048,3048,2021-12-13 08:53:13,32942,20.6,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.75,63.15,0.0,0.0,0
3049,3049,2021-12-13 09:08:16,31508,20.5,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.76,63.15,0.0,0.0,0
3050,3050,2021-12-13 09:23:19,41195,20.5,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.76,63.15,0.0,0.0,0
3051,3051,2021-12-13 09:38:22,29698,20.6,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.76,63.16,0.0,0.0,0
3052,3052,2021-12-13 09:53:25,29703,20.6,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.76,63.16,0.0,0.0,0
3053,3053,2021-12-13 10:08:28,25899,20.7,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.77,63.16,62.77,0.0,0
3054,3054,2021-12-13 10:23:31,29014,21.1,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.77,63.17,0.0,0.0,0
3055,3055,2021-12-13 10:38:34,29161,21.2,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.77,63.17,0.0,0.0,0
3056,3056,2021-12-13 10:53:37,30208,21.1,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.78,63.17,0.0,0.0,0
3057,3057,2021-12-13 11:08:41,28860,21.0,0,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.78,63.18,0.0,0.0,0
3058,3058,2021-12-13 11:23:44,31456,20.9,3,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.78,63.18,0.0,0.0,0
3059,3059,2021-12-13 11:38:47,28797,20.7,10,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.81,63.21,0.0,0.0,0
3060,3060,2021-12-13 11:53:50,30738,20.7,23,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.84,63.23,0.0,0.0,0
3061,3061,2021-12-13 12:08:55,29317,20.7,41,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.87,63.26,0.0,0.0,0
3062,3062,2021-12-13 12:23:56,36789,20.4,69,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.9,63.29,0.0,0.0,0
3063,3063,2021-12-13 12:38:59,33815,20.5,58,94,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.93,63.33,0.0,0.0,0
3064,3064,2021-12-13 12:54:02,35088,20.6,75,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.96,63.36,0.0,0.0,0
3065,3065,2021-12-13 13:09:05,27838,20.9,211,93,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,62.99,63.39,0.0,0.0,0
3066,3066,2021-12-13 13:24:08,31158,21.8,259,92,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.03,63.43,0.0,0.0,0
3067,3067,2021-12-13 13:39:11,33968,22.7,303,90,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.08,63.47,0.0,0.0,0
3068,3068,2021-12-13 13:54:14,32812,23.5,370,89,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.12,63.52,0.0,0.0,0
3069,3069,2021-12-13 14:09:17,33440,24.0,415,87,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.17,63.56,0.0,0.0,0
3070,3070,2021-12-13 14:24:20,27595,24.1,459,87,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.22,63.61,0.0,0.0,0
3071,3071,2021-12-13 14:39:23,31291,24.4,491,86,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.27,63.66,0.0,0.0,0
3072,3072,2021-12-13 14:54:26,30677,24.7,504,86,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.32,63.71,0.0,0.0,0
3073,3073,2021-12-13 15:09:29,30474,24.8,596,86,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.37,63.76,0.0,0.0,0
3074,3074,2021-12-13 15:24:32,31901,25.3,546,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.42,63.81,0.0,0.0,0
3075,3075,2021-12-13 15:39:35,29314,25.5,622,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.47,63.86,0.0,0.0,0
3076,3076,2021-12-13 15:54:38,34320,25.4,641,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.52,63.92,0.0,0.0,0
3077,3077,2021-12-13 16:09:41,33120,25.4,634,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.58,63.97,0.0,0.0,0
3078,3078,2021-12-13 16:24:44,30550,25.3,638,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.63,64.02,0.0,0.0,0
3079,3079,2021-12-13 16:39:47,32045,25.5,651,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.68,64.07,0.0,0.0,0
3080,3080,2021-12-13 16:54:50,32230,25.9,644,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.73,64.13,0.0,0.0,0
3081,3081,2021-12-13 17:09:53,32216,25.9,663,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.79,64.18,0.0,0.0,0
3082,3082,2021-12-13 17:24:56,35233,26.0,677,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.84,64.23,0.0,0.0,0
3083,3083,2021-12-13 17:39:59,40522,26.3,696,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.89,64.28,0.0,0.0,0
3084,3084,2021-12-13 17:55:02,37014,26.0,700,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,63.94,64.34,0.0,0.0,0
3085,3085,2021-12-13 18:10:05,28307,26.0,698,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.0,64.39,0.0,0.0,0
3086,3086,2021-12-13 18:25:08,34180,25.8,631,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.05,64.44,0.0,0.0,0
3087,3087,2021-12-13 18:40:11,34755,26.0,551,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.1,64.49,0.0,0.0,0
3088,3088,2021-12-13 18:55:14,30855,25.9,540,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.15,64.54,0.0,0.0,0
3089,3089,2021-12-13 19:10:17,33312,25.9,451,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.2,64.59,0.0,0.0,0
3090,3090,2021-12-13 19:25:20,30842,25.3,204,84,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.25,64.64,0.0,0.0,0
3091,3091,2021-12-13 19:40:23,33686,24.8,151,86,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.28,64.68,0.0,0.0,0
3092,3092,2021-12-13 19:55:26,31616,24.5,122,83,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.32,64.71,0.0,0.0,0
3093,3093,2021-12-13 20:10:29,36776,24.8,237,81,0.0,0.0,0.0,0.113,8.6,22.7,8.13,0.0,64.35,64.74,0.0,0.0,0
